Data,Município,Índice
19 de ago. de 2020,Careiro,0.4
19 de ago. de 2020,Lábrea,0.46
19 de ago. de 2020,Manacapuru,0.42
19 de ago. de 2020,Borba,0.44
19 de ago. de 2020,Manaus,0.38
19 de ago. de 2020,Iranduba,0.38
19 de ago. de 2020,Rio Preto da Eva,0.37
19 de ago. de 2020,Presidente Figueiredo,0.41
19 de ago. de 2020,Tabatinga,0.33
19 de ago. de 2020,Humaitá,0.37
19 de ago. de 2020,Manicoré,0.4
19 de ago. de 2020,São Gabriel da Cachoeira,0.33
19 de ago. de 2020,Coari,0.4
19 de ago. de 2020,Parintins,0.31
19 de ago. de 2020,Boca do Acre,0.46
20 de ago. de 2020,Manacapuru,0.41
20 de ago. de 2020,Lábrea,0.41
20 de ago. de 2020,Manaus,0.38
20 de ago. de 2020,São Gabriel da Cachoeira,0.34
20 de ago. de 2020,Careiro,0.42
20 de ago. de 2020,Tefé,0.39
20 de ago. de 2020,Humaitá,0.4
20 de ago. de 2020,Borba,0.45
20 de ago. de 2020,Manicoré,0.4
20 de ago. de 2020,Iranduba,0.41
20 de ago. de 2020,Parintins,0.33
20 de ago. de 2020,Itacoatiara,0.36
20 de ago. de 2020,Boca do Acre,0.47
20 de ago. de 2020,Maués,0.25
20 de ago. de 2020,Coari,0.4
20 de ago. de 2020,Presidente Figueiredo,0.39
20 de ago. de 2020,Careiro da Várzea,0.55
20 de ago. de 2020,Rio Preto da Eva,0.34
20 de ago. de 2020,Autazes,0.44
20 de ago. de 2020,Tabatinga,0.3
21 de ago. de 2020,Careiro da Várzea,0.55
21 de ago. de 2020,Tabatinga,0.39
21 de ago. de 2020,Manicoré,0.4
21 de ago. de 2020,Autazes,0.46
21 de ago. de 2020,Rio Preto da Eva,0.35
21 de ago. de 2020,Presidente Figueiredo,0.38
21 de ago. de 2020,Manacapuru,0.4
21 de ago. de 2020,Boca do Acre,0.48
21 de ago. de 2020,Borba,0.44
21 de ago. de 2020,Lábrea,0.41
21 de ago. de 2020,Maués,0.29
21 de ago. de 2020,Humaitá,0.37
21 de ago. de 2020,Manaus,0.37
21 de ago. de 2020,Coari,0.42
21 de ago. de 2020,São Gabriel da Cachoeira,0.33
21 de ago. de 2020,Iranduba,0.36
21 de ago. de 2020,Parintins,0.3
21 de ago. de 2020,Careiro,0.43
21 de ago. de 2020,Itacoatiara,0.35
21 de ago. de 2020,Tefé,0.43
22 de ago. de 2020,Rio Preto da Eva,0.43
22 de ago. de 2020,Coari,0.45
22 de ago. de 2020,Maués,0.34
22 de ago. de 2020,São Gabriel da Cachoeira,0.29
22 de ago. de 2020,Careiro,0.48
22 de ago. de 2020,Manacapuru,0.4
22 de ago. de 2020,Itacoatiara,0.35
22 de ago. de 2020,Boca do Acre,0.51
22 de ago. de 2020,Lábrea,0.45
22 de ago. de 2020,Autazes,0.49
22 de ago. de 2020,Iranduba,0.43
22 de ago. de 2020,Manicoré,0.44
22 de ago. de 2020,Borba,0.4
22 de ago. de 2020,Tabatinga,0.42
22 de ago. de 2020,Manaus,0.4
22 de ago. de 2020,Humaitá,0.36
22 de ago. de 2020,Parintins,0.36
22 de ago. de 2020,Careiro da Várzea,0.59
22 de ago. de 2020,Tefé,0.41
22 de ago. de 2020,Presidente Figueiredo,0.46
23 de ago. de 2020,Parintins,0.38
23 de ago. de 2020,Tabatinga,0.43
23 de ago. de 2020,Maués,0.34
23 de ago. de 2020,Manaus,0.47
23 de ago. de 2020,Boca do Acre,0.5
23 de ago. de 2020,Borba,0.5
23 de ago. de 2020,Autazes,0.5
23 de ago. de 2020,Lábrea,0.48
23 de ago. de 2020,Coari,0.49
23 de ago. de 2020,Humaitá,0.46
23 de ago. de 2020,Iranduba,0.47
23 de ago. de 2020,Manacapuru,0.47
23 de ago. de 2020,Rio Preto da Eva,0.46
23 de ago. de 2020,Tefé,0.42
23 de ago. de 2020,Careiro da Várzea,0.59
23 de ago. de 2020,Presidente Figueiredo,0.46
23 de ago. de 2020,Careiro,0.43
23 de ago. de 2020,São Gabriel da Cachoeira,0.39
23 de ago. de 2020,Itacoatiara,0.42
23 de ago. de 2020,Manicoré,0.48
24 de ago. de 2020,Manicoré,0.39
24 de ago. de 2020,Tabatinga,0.32
24 de ago. de 2020,Autazes,0.42
24 de ago. de 2020,Maués,0.33
24 de ago. de 2020,Lábrea,0.49
24 de ago. de 2020,Parintins,0.32
24 de ago. de 2020,Iranduba,0.4
24 de ago. de 2020,Coari,0.44
24 de ago. de 2020,Borba,0.41
24 de ago. de 2020,Itacoatiara,0.36
24 de ago. de 2020,Boca do Acre,0.41
24 de ago. de 2020,Careiro,0.39
24 de ago. de 2020,Tefé,0.4
24 de ago. de 2020,Manacapuru,0.39
24 de ago. de 2020,Manaus,0.39
24 de ago. de 2020,Humaitá,0.31
24 de ago. de 2020,Careiro da Várzea,0.52
24 de ago. de 2020,São Gabriel da Cachoeira,0.36
24 de ago. de 2020,Presidente Figueiredo,0.4
24 de ago. de 2020,Rio Preto da Eva,0.4
25 de ago. de 2020,Coari,0.4
25 de ago. de 2020,Maués,0.32
25 de ago. de 2020,Manacapuru,0.38
25 de ago. de 2020,Boca do Acre,0.42
25 de ago. de 2020,Autazes,0.41
25 de ago. de 2020,Humaitá,0.37
25 de ago. de 2020,Tefé,0.41
25 de ago. de 2020,Lábrea,0.45
25 de ago. de 2020,Rio Preto da Eva,0.38
25 de ago. de 2020,Iranduba,0.38
25 de ago. de 2020,Manaus,0.38
25 de ago. de 2020,Presidente Figueiredo,0.41
25 de ago. de 2020,Itacoatiara,0.4
25 de ago. de 2020,Manicoré,0.38
25 de ago. de 2020,Parintins,0.33
25 de ago. de 2020,Careiro,0.37
25 de ago. de 2020,Tabatinga,0.34
25 de ago. de 2020,Borba,0.4
25 de ago. de 2020,Careiro da Várzea,0.53
25 de ago. de 2020,São Gabriel da Cachoeira,0.31
26 de ago. de 2020,Manicoré,0.43
26 de ago. de 2020,Itacoatiara,0.35
26 de ago. de 2020,Humaitá,0.42
26 de ago. de 2020,Manaus,0.38
26 de ago. de 2020,Tabatinga,0.33
26 de ago. de 2020,Coari,0.4
26 de ago. de 2020,Iranduba,0.39
26 de ago. de 2020,Tefé,0.44
26 de ago. de 2020,Maués,0.27
26 de ago. de 2020,Rio Preto da Eva,0.4
26 de ago. de 2020,Lábrea,0.43
26 de ago. de 2020,Presidente Figueiredo,0.36
26 de ago. de 2020,Parintins,0.35
26 de ago. de 2020,Boca do Acre,0.39
26 de ago. de 2020,Borba,0.36
26 de ago. de 2020,Autazes,0.39
26 de ago. de 2020,Careiro da Várzea,0.53
26 de ago. de 2020,Careiro,0.42
26 de ago. de 2020,São Gabriel da Cachoeira,0.26
26 de ago. de 2020,Manacapuru,0.41
27 de ago. de 2020,Presidente Figueiredo,0.42
27 de ago. de 2020,Lábrea,0.4
27 de ago. de 2020,Careiro,0.5
27 de ago. de 2020,São Gabriel da Cachoeira,0.27
27 de ago. de 2020,Manicoré,0.35
27 de ago. de 2020,Boca do Acre,0.42
27 de ago. de 2020,Humaitá,0.4
27 de ago. de 2020,Iranduba,0.37
27 de ago. de 2020,Tabatinga,0.34
27 de ago. de 2020,Tefé,0.46
27 de ago. de 2020,Careiro da Várzea,0.55
27 de ago. de 2020,Maués,0.34
27 de ago. de 2020,Coari,0.39
27 de ago. de 2020,Autazes,0.43
27 de ago. de 2020,Manaus,0.38
27 de ago. de 2020,Manacapuru,0.4
27 de ago. de 2020,Rio Preto da Eva,0.39
27 de ago. de 2020,Parintins,0.34
27 de ago. de 2020,Itacoatiara,0.35
27 de ago. de 2020,Borba,0.39
28 de ago. de 2020,Tefé,0.37
28 de ago. de 2020,Tabatinga,0.36
28 de ago. de 2020,Iranduba,0.35
28 de ago. de 2020,Autazes,0.4
28 de ago. de 2020,Manicoré,0.4
28 de ago. de 2020,Boca do Acre,0.46
28 de ago. de 2020,Lábrea,0.38
28 de ago. de 2020,Presidente Figueiredo,0.38
28 de ago. de 2020,Rio Preto da Eva,0.34
28 de ago. de 2020,Careiro,0.46
28 de ago. de 2020,Maués,0.31
28 de ago. de 2020,Borba,0.4
28 de ago. de 2020,Coari,0.4
28 de ago. de 2020,São Gabriel da Cachoeira,0.32
28 de ago. de 2020,Itacoatiara,0.33
28 de ago. de 2020,Manacapuru,0.37
28 de ago. de 2020,Careiro da Várzea,0.5
28 de ago. de 2020,Manaus,0.37
28 de ago. de 2020,Humaitá,0.37
28 de ago. de 2020,Parintins,0.37
29 de ago. de 2020,Tefé,0.41
29 de ago. de 2020,Itacoatiara,0.34
29 de ago. de 2020,Coari,0.42
29 de ago. de 2020,Maués,0.3
29 de ago. de 2020,Careiro,0.47
29 de ago. de 2020,Manaus,0.4
29 de ago. de 2020,Parintins,0.31
29 de ago. de 2020,Rio Preto da Eva,0.48
29 de ago. de 2020,Autazes,0.46
29 de ago. de 2020,Careiro da Várzea,0.61
29 de ago. de 2020,Manacapuru,0.4
29 de ago. de 2020,Lábrea,0.48
29 de ago. de 2020,Humaitá,0.37
29 de ago. de 2020,Borba,0.43
29 de ago. de 2020,Manicoré,0.47
29 de ago. de 2020,Boca do Acre,0.44
29 de ago. de 2020,Iranduba,0.4
29 de ago. de 2020,Presidente Figueiredo,0.43
29 de ago. de 2020,São Gabriel da Cachoeira,0.38
29 de ago. de 2020,Tabatinga,0.4
30 de ago. de 2020,Rio Preto da Eva,0.46
30 de ago. de 2020,Lábrea,0.5
30 de ago. de 2020,Tefé,0.43
30 de ago. de 2020,Presidente Figueiredo,0.47
30 de ago. de 2020,Tabatinga,0.42
30 de ago. de 2020,Itacoatiara,0.39
30 de ago. de 2020,Parintins,0.39
30 de ago. de 2020,Iranduba,0.46
30 de ago. de 2020,Borba,0.39
30 de ago. de 2020,Coari,0.48
30 de ago. de 2020,Boca do Acre,0.47
30 de ago. de 2020,Maués,0.34
30 de ago. de 2020,Autazes,0.49
30 de ago. de 2020,Manicoré,0.43
30 de ago. de 2020,São Gabriel da Cachoeira,0.37
30 de ago. de 2020,Careiro,0.49
30 de ago. de 2020,Manaus,0.45
30 de ago. de 2020,Manacapuru,0.43
30 de ago. de 2020,Humaitá,0.37
30 de ago. de 2020,Careiro da Várzea,0.61
31 de ago. de 2020,Autazes,0.43
31 de ago. de 2020,Careiro da Várzea,0.53
31 de ago. de 2020,Coari,0.37
31 de ago. de 2020,Careiro,0.42
31 de ago. de 2020,Maués,0.26
31 de ago. de 2020,Itacoatiara,0.33
31 de ago. de 2020,Iranduba,0.39
31 de ago. de 2020,Rio Preto da Eva,0.38
31 de ago. de 2020,São Gabriel da Cachoeira,0.3
31 de ago. de 2020,Lábrea,0.43
31 de ago. de 2020,Manicoré,0.36
31 de ago. de 2020,Humaitá,0.35
31 de ago. de 2020,Manaus,0.39
31 de ago. de 2020,Parintins,0.35
31 de ago. de 2020,Borba,0.56
31 de ago. de 2020,Presidente Figueiredo,0.41
31 de ago. de 2020,Boca do Acre,0.42
31 de ago. de 2020,Manacapuru,0.41
31 de ago. de 2020,Tabatinga,0.4
31 de ago. de 2020,Tefé,0.39
1 de set. de 2020,Coari,0.41
1 de set. de 2020,Manicoré,0.39
1 de set. de 2020,São Gabriel da Cachoeira,0.35
1 de set. de 2020,Rio Preto da Eva,0.34
1 de set. de 2020,Boca do Acre,0.41
1 de set. de 2020,Borba,0.47
1 de set. de 2020,Lábrea,0.38
1 de set. de 2020,Careiro,0.43
1 de set. de 2020,Parintins,0.31
1 de set. de 2020,Humaitá,0.37
1 de set. de 2020,Tabatinga,0.36
1 de set. de 2020,Presidente Figueiredo,0.37
1 de set. de 2020,Tefé,0.41
1 de set. de 2020,Manaus,0.38
1 de set. de 2020,Manacapuru,0.41
1 de set. de 2020,Autazes,0.44
1 de set. de 2020,Iranduba,0.38
1 de set. de 2020,Maués,0.29
1 de set. de 2020,Careiro da Várzea,0.52
1 de set. de 2020,Itacoatiara,0.32
2 de set. de 2020,Careiro,0.4
2 de set. de 2020,Lábrea,0.37
2 de set. de 2020,Boca do Acre,0.47
2 de set. de 2020,Maués,0.25
2 de set. de 2020,Careiro da Várzea,0.51
2 de set. de 2020,Presidente Figueiredo,0.33
2 de set. de 2020,Tabatinga,0.35
2 de set. de 2020,Tefé,0.39
2 de set. de 2020,Autazes,0.34
2 de set. de 2020,Manacapuru,0.36
2 de set. de 2020,Parintins,0.3
2 de set. de 2020,Coari,0.39
2 de set. de 2020,São Gabriel da Cachoeira,0.33
2 de set. de 2020,Iranduba,0.39
2 de set. de 2020,Rio Preto da Eva,0.37
2 de set. de 2020,Borba,0.43
2 de set. de 2020,Manaus,0.36
2 de set. de 2020,Humaitá,0.33
2 de set. de 2020,Itacoatiara,0.33
2 de set. de 2020,Manicoré,0.4
3 de set. de 2020,Careiro da Várzea,0.5
3 de set. de 2020,Tabatinga,0.41
3 de set. de 2020,Iranduba,0.38
3 de set. de 2020,São Gabriel da Cachoeira,0.31
3 de set. de 2020,Borba,0.43
3 de set. de 2020,Itacoatiara,0.36
3 de set. de 2020,Lábrea,0.39
3 de set. de 2020,Rio Preto da Eva,0.33
3 de set. de 2020,Boca do Acre,0.48
3 de set. de 2020,Autazes,0.42
3 de set. de 2020,Humaitá,0.36
3 de set. de 2020,Presidente Figueiredo,0.35
3 de set. de 2020,Parintins,0.32
3 de set. de 2020,Maués,0.36
3 de set. de 2020,Coari,0.42
3 de set. de 2020,Careiro,0.44
3 de set. de 2020,Manaus,0.36
3 de set. de 2020,Manicoré,0.36
3 de set. de 2020,Manacapuru,0.37
3 de set. de 2020,Tefé,0.39
4 de set. de 2020,Parintins,0.28
4 de set. de 2020,Presidente Figueiredo,0.4
4 de set. de 2020,Manicoré,0.32
4 de set. de 2020,Maués,0.34
4 de set. de 2020,Careiro,0.4
4 de set. de 2020,Autazes,0.42
4 de set. de 2020,Borba,0.38
4 de set. de 2020,Lábrea,0.36
4 de set. de 2020,São Gabriel da Cachoeira,0.31
4 de set. de 2020,Rio Preto da Eva,0.35
4 de set. de 2020,Humaitá,0.32
4 de set. de 2020,Iranduba,0.37
4 de set. de 2020,Tabatinga,0.41
4 de set. de 2020,Manacapuru,0.35
4 de set. de 2020,Manaus,0.35
4 de set. de 2020,Coari,0.36
4 de set. de 2020,Boca do Acre,0.42
4 de set. de 2020,Careiro da Várzea,0.48
4 de set. de 2020,Itacoatiara,0.35
4 de set. de 2020,Tefé,0.35
5 de set. de 2020,Tefé,0.38
5 de set. de 2020,Autazes,0.45
5 de set. de 2020,Presidente Figueiredo,0.39
5 de set. de 2020,Careiro,0.44
5 de set. de 2020,Manaus,0.39
5 de set. de 2020,Coari,0.41
5 de set. de 2020,Tabatinga,0.43
5 de set. de 2020,Itacoatiara,0.36
5 de set. de 2020,Boca do Acre,0.49
5 de set. de 2020,Iranduba,0.42
5 de set. de 2020,Lábrea,0.4
5 de set. de 2020,Rio Preto da Eva,0.41
5 de set. de 2020,Borba,0.39
5 de set. de 2020,Maués,0.34
5 de set. de 2020,Careiro da Várzea,0.52
5 de set. de 2020,Parintins,0.38
5 de set. de 2020,São Gabriel da Cachoeira,0.36
5 de set. de 2020,Manacapuru,0.41
5 de set. de 2020,Manicoré,0.39
5 de set. de 2020,Humaitá,0.34
6 de set. de 2020,Borba,0.48
6 de set. de 2020,Itacoatiara,0.33
6 de set. de 2020,Manacapuru,0.42
6 de set. de 2020,Boca do Acre,0.55
6 de set. de 2020,Tabatinga,0.44
6 de set. de 2020,Careiro da Várzea,0.48
6 de set. de 2020,Presidente Figueiredo,0.43
6 de set. de 2020,Tefé,0.39
6 de set. de 2020,Manaus,0.44
6 de set. de 2020,Iranduba,0.48
6 de set. de 2020,Maués,0.36
6 de set. de 2020,Humaitá,0.39
6 de set. de 2020,Autazes,0.44
6 de set. de 2020,Coari,0.46
6 de set. de 2020,Careiro,0.45
6 de set. de 2020,Manicoré,0.39
6 de set. de 2020,Parintins,0.39
6 de set. de 2020,São Gabriel da Cachoeira,0.44
6 de set. de 2020,Lábrea,0.42
6 de set. de 2020,Rio Preto da Eva,0.44
7 de set. de 2020,Manacapuru,0.43
7 de set. de 2020,Autazes,0.43
7 de set. de 2020,Itacoatiara,0.41
7 de set. de 2020,Maués,0.34
7 de set. de 2020,Presidente Figueiredo,0.44
7 de set. de 2020,Parintins,0.35
7 de set. de 2020,Tefé,0.42
7 de set. de 2020,Borba,0.43
7 de set. de 2020,São Gabriel da Cachoeira,0.32
7 de set. de 2020,Careiro,0.5
7 de set. de 2020,Careiro da Várzea,0.6
7 de set. de 2020,Boca do Acre,0.49
7 de set. de 2020,Iranduba,0.48
7 de set. de 2020,Coari,0.48
7 de set. de 2020,Manaus,0.46
7 de set. de 2020,Tabatinga,0.42
7 de set. de 2020,Lábrea,0.5
7 de set. de 2020,Manicoré,0.44
7 de set. de 2020,Rio Preto da Eva,0.49
7 de set. de 2020,Humaitá,0.42
8 de set. de 2020,Iranduba,0.37
8 de set. de 2020,Tefé,0.34
8 de set. de 2020,Maués,0.31
8 de set. de 2020,Itacoatiara,0.33
8 de set. de 2020,Coari,0.34
8 de set. de 2020,Careiro,0.38
8 de set. de 2020,Lábrea,0.43
8 de set. de 2020,Presidente Figueiredo,0.34
8 de set. de 2020,Humaitá,0.34
8 de set. de 2020,Manacapuru,0.36
8 de set. de 2020,Tabatinga,0.36
8 de set. de 2020,Autazes,0.38
8 de set. de 2020,Parintins,0.27
8 de set. de 2020,Borba,0.41
8 de set. de 2020,Rio Preto da Eva,0.37
8 de set. de 2020,Boca do Acre,0.4
8 de set. de 2020,Manaus,0.33
8 de set. de 2020,Manicoré,0.37
8 de set. de 2020,Careiro da Várzea,0.54
8 de set. de 2020,São Gabriel da Cachoeira,0.27
9 de set. de 2020,Manaus,0.36
9 de set. de 2020,Coari,0.38
9 de set. de 2020,Rio Preto da Eva,0.36
9 de set. de 2020,Humaitá,0.35
9 de set. de 2020,Careiro da Várzea,0.53
9 de set. de 2020,Tefé,0.39
9 de set. de 2020,Iranduba,0.39
9 de set. de 2020,Tabatinga,0.37
9 de set. de 2020,São Gabriel da Cachoeira,0.29
9 de set. de 2020,Autazes,0.4
9 de set. de 2020,Manicoré,0.34
9 de set. de 2020,Manacapuru,0.36
9 de set. de 2020,Itacoatiara,0.34
9 de set. de 2020,Careiro,0.42
9 de set. de 2020,Presidente Figueiredo,0.36
9 de set. de 2020,Lábrea,0.4
9 de set. de 2020,Boca do Acre,0.39
9 de set. de 2020,Parintins,0.3
9 de set. de 2020,Borba,0.22
9 de set. de 2020,Maués,0.32
10 de set. de 2020,Boca do Acre,0.44
10 de set. de 2020,Iranduba,0.39
10 de set. de 2020,Manicoré,0.42
10 de set. de 2020,Autazes,0.41
10 de set. de 2020,Tabatinga,0.39
10 de set. de 2020,São Gabriel da Cachoeira,0.38
10 de set. de 2020,Parintins,0.36
10 de set. de 2020,Maués,0.31
10 de set. de 2020,Manacapuru,0.37
10 de set. de 2020,Careiro da Várzea,0.62
10 de set. de 2020,Coari,0.45
10 de set. de 2020,Humaitá,0.37
10 de set. de 2020,Rio Preto da Eva,0.37
10 de set. de 2020,Manaus,0.37
10 de set. de 2020,Careiro,0.47
10 de set. de 2020,Tefé,0.37
10 de set. de 2020,Presidente Figueiredo,0.39
10 de set. de 2020,Borba,0.42
10 de set. de 2020,Itacoatiara,0.37
10 de set. de 2020,Lábrea,0.43
11 de set. de 2020,Manaus,0.36
11 de set. de 2020,Presidente Figueiredo,0.38
11 de set. de 2020,Borba,0.4
11 de set. de 2020,Careiro,0.44
11 de set. de 2020,Tefé,0.39
11 de set. de 2020,Itacoatiara,0.36
11 de set. de 2020,Rio Preto da Eva,0.35
11 de set. de 2020,Lábrea,0.42
11 de set. de 2020,Careiro da Várzea,0.53
11 de set. de 2020,Boca do Acre,0.46
11 de set. de 2020,Manacapuru,0.37
11 de set. de 2020,Iranduba,0.38
11 de set. de 2020,Maués,0.32
11 de set. de 2020,Coari,0.42
11 de set. de 2020,São Gabriel da Cachoeira,0.29
11 de set. de 2020,Humaitá,0.38
11 de set. de 2020,Autazes,0.41
11 de set. de 2020,Parintins,0.32
11 de set. de 2020,Manicoré,0.42
11 de set. de 2020,Tabatinga,0.39
12 de set. de 2020,Manacapuru,0.38
12 de set. de 2020,Autazes,0.44
12 de set. de 2020,Careiro,0.45
12 de set. de 2020,Humaitá,0.37
12 de set. de 2020,Itacoatiara,0.37
12 de set. de 2020,Presidente Figueiredo,0.4
12 de set. de 2020,Maués,0.38
12 de set. de 2020,Manaus,0.39
12 de set. de 2020,Borba,0.49
12 de set. de 2020,São Gabriel da Cachoeira,0.3
12 de set. de 2020,Manicoré,0.36
12 de set. de 2020,Boca do Acre,0.48
12 de set. de 2020,Rio Preto da Eva,0.46
12 de set. de 2020,Coari,0.37
12 de set. de 2020,Lábrea,0.41
12 de set. de 2020,Tefé,0.42
12 de set. de 2020,Parintins,0.35
12 de set. de 2020,Careiro da Várzea,0.6
12 de set. de 2020,Tabatinga,0.42
12 de set. de 2020,Iranduba,0.38
13 de set. de 2020,Borba,0.5
13 de set. de 2020,Careiro da Várzea,0.62
13 de set. de 2020,Manicoré,0.44
13 de set. de 2020,Iranduba,0.46
13 de set. de 2020,São Gabriel da Cachoeira,0.34
13 de set. de 2020,Rio Preto da Eva,0.46
13 de set. de 2020,Lábrea,0.46
13 de set. de 2020,Manaus,0.46
13 de set. de 2020,Autazes,0.49
13 de set. de 2020,Tefé,0.43
13 de set. de 2020,Careiro,0.5
13 de set. de 2020,Itacoatiara,0.41
13 de set. de 2020,Boca do Acre,0.44
13 de set. de 2020,Humaitá,0.4
13 de set. de 2020,Presidente Figueiredo,0.47
13 de set. de 2020,Maués,0.36
13 de set. de 2020,Tabatinga,0.43
13 de set. de 2020,Parintins,0.39
13 de set. de 2020,Coari,0.48
13 de set. de 2020,Manacapuru,0.41
14 de set. de 2020,Itacoatiara,0.35
14 de set. de 2020,Boca do Acre,0.39
14 de set. de 2020,Humaitá,0.38
14 de set. de 2020,Maués,0.37
14 de set. de 2020,São Gabriel da Cachoeira,0.28
14 de set. de 2020,Iranduba,0.39
14 de set. de 2020,Borba,0.42
14 de set. de 2020,Lábrea,0.42
14 de set. de 2020,Tefé,0.34
14 de set. de 2020,Presidente Figueiredo,0.36
14 de set. de 2020,Manaus,0.37
14 de set. de 2020,Manicoré,0.4
14 de set. de 2020,Coari,0.39
14 de set. de 2020,Parintins,0.32
14 de set. de 2020,Rio Preto da Eva,0.39
14 de set. de 2020,Tabatinga,0.35
14 de set. de 2020,Manacapuru,0.37
14 de set. de 2020,Autazes,0.39
14 de set. de 2020,Careiro da Várzea,0.48
14 de set. de 2020,Careiro,0.41
15 de set. de 2020,Careiro,0.38
15 de set. de 2020,Humaitá,0.33
15 de set. de 2020,Rio Preto da Eva,0.4
15 de set. de 2020,Borba,0.34
15 de set. de 2020,Manacapuru,0.37
15 de set. de 2020,Iranduba,0.38
15 de set. de 2020,Boca do Acre,0.45
15 de set. de 2020,Manaus,0.36
15 de set. de 2020,Careiro da Várzea,0.58
15 de set. de 2020,São Gabriel da Cachoeira,0.34
15 de set. de 2020,Autazes,0.42
15 de set. de 2020,Presidente Figueiredo,0.35
15 de set. de 2020,Parintins,0.34
15 de set. de 2020,Tabatinga,0.38
15 de set. de 2020,Itacoatiara,0.32
15 de set. de 2020,Maués,0.29
15 de set. de 2020,Manicoré,0.39
15 de set. de 2020,Coari,0.37
15 de set. de 2020,Tefé,0.37
15 de set. de 2020,Lábrea,0.37
16 de set. de 2020,Coari,0.36
16 de set. de 2020,Maués,0.29
16 de set. de 2020,São Gabriel da Cachoeira,0.32
16 de set. de 2020,Iranduba,0.39
16 de set. de 2020,Tefé,0.42
16 de set. de 2020,Borba,0.38
16 de set. de 2020,Parintins,0.33
16 de set. de 2020,Presidente Figueiredo,0.38
16 de set. de 2020,Careiro da Várzea,0.64
16 de set. de 2020,Rio Preto da Eva,0.42
16 de set. de 2020,Lábrea,0.48
16 de set. de 2020,Manicoré,0.32
16 de set. de 2020,Itacoatiara,0.35
16 de set. de 2020,Tabatinga,0.35
16 de set. de 2020,Humaitá,0.36
16 de set. de 2020,Careiro,0.47
16 de set. de 2020,Autazes,0.39
16 de set. de 2020,Boca do Acre,0.43
16 de set. de 2020,Manaus,0.37
16 de set. de 2020,Manacapuru,0.37
17 de set. de 2020,Iranduba,0.39
17 de set. de 2020,Boca do Acre,0.46
17 de set. de 2020,Manaus,0.37
17 de set. de 2020,Tefé,0.38
17 de set. de 2020,Humaitá,0.39
17 de set. de 2020,Careiro,0.43
17 de set. de 2020,Autazes,0.43
17 de set. de 2020,Presidente Figueiredo,0.37
17 de set. de 2020,Careiro da Várzea,0.64
17 de set. de 2020,Itacoatiara,0.39
17 de set. de 2020,Manicoré,0.39
17 de set. de 2020,Borba,0.4
17 de set. de 2020,Tabatinga,0.42
17 de set. de 2020,Parintins,0.35
17 de set. de 2020,Manacapuru,0.39
17 de set. de 2020,Coari,0.4
17 de set. de 2020,São Gabriel da Cachoeira,0.36
17 de set. de 2020,Rio Preto da Eva,0.42
17 de set. de 2020,Maués,0.36
17 de set. de 2020,Lábrea,0.45
18 de set. de 2020,Borba,0.33
18 de set. de 2020,Careiro,0.42
18 de set. de 2020,Lábrea,0.38
18 de set. de 2020,Presidente Figueiredo,0.36
18 de set. de 2020,Rio Preto da Eva,0.41
18 de set. de 2020,Humaitá,0.33
18 de set. de 2020,Iranduba,0.36
18 de set. de 2020,São Gabriel da Cachoeira,0.29
18 de set. de 2020,Manaus,0.36
18 de set. de 2020,Tefé,0.38
18 de set. de 2020,Careiro da Várzea,0.57
18 de set. de 2020,Itacoatiara,0.35
18 de set. de 2020,Manicoré,0.3
18 de set. de 2020,Boca do Acre,0.42
18 de set. de 2020,Autazes,0.37
18 de set. de 2020,Coari,0.39
18 de set. de 2020,Tabatinga,0.39
18 de set. de 2020,Parintins,0.35
18 de set. de 2020,Maués,0.35
18 de set. de 2020,Manacapuru,0.37
19 de set. de 2020,Lábrea,0.42
19 de set. de 2020,Careiro da Várzea,0.51
